time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
9.6619,350.0000,542.3839,480.0000,618.3135,0.0000,-0.9803
9.6782,350.0000,541.6147,480.0000,617.3995,0.0000,-0.9140
9.6954,350.0000,540.8418,480.0000,616.4641,0.0000,-0.9354
9.7120,350.0000,540.1224,480.0000,615.5840,0.0000,-0.8801
9.7287,350.0000,539.4444,480.0000,614.7463,0.0000,-0.8377
9.7451,350.0000,538.7823,480.0000,613.9186,0.0000,-0.8277
9.7620,350.0000,538.1438,480.0000,613.1127,0.0000,-0.8059
9.7789,350.0000,537.5175,480.0000,612.3146,0.0000,-0.7981
9.7951,350.0000,536.9481,480.0000,611.5866,0.0000,-0.7281
9.8123,350.0000,536.3627,480.0000,610.8293,0.0000,-0.7572
9.8282,350.0000,535.8457,480.0000,610.1610,0.0000,-0.6684
9.8450,350.0000,535.3285,480.0000,609.4866,0.0000,-0.6744
9.8617,350.0000,534.8325,480.0000,608.8371,0.0000,-0.6495
9.8786,350.0000,534.3571,480.0000,608.2119,0.0000,-0.6252
9.8954,350.0000,533.8909,480.0000,607.5956,0.0000,-0.6164
9.9123,350.0000,533.4569,480.0000,607.0212,0.0000,-0.5744
9.9287,350.0000,533.0503,480.0000,606.4825,0.0000,-0.5387
9.9459,350.0000,532.6323,480.0000,605.9244,0.0000,-0.5581
9.9620,350.0000,532.2544,480.0000,605.4208,0.0000,-0.5036
9.9784,350.0000,531.8939,480.0000,604.9396,0.0000,-0.4812
9.9952,350.0000,531.5419,480.0000,604.4680,0.0000,-0.4715
10.0119,350.0000,531.2024,480.0000,604.0123,0.0000,-0.4557
10.0283,350.0000,530.8788,480.0000,603.5775,0.0000,-0.4349
10.0453,350.0000,530.5595,480.0000,603.1470,0.0000,-0.4305
